Time,ParameterName,ParameterValue
2020-02-07T04:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T04:00:00Z,PA_PT1H_AVG,1023.7
2020-02-07T04:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T05:00:00Z,TA_PT1H_AVG,-14.1
2020-02-07T05:00:00Z,TA_PT1H_MAX,-13.4
2020-02-07T05:00:00Z,TA_PT1H_MIN,-14.8
2020-02-07T05:00:00Z,RH_PT1H_AVG,90.0
2020-02-07T05:00:00Z,WS_PT1H_AVG,3.4
2020-02-07T05:00:00Z,WS_PT1H_MAX,3.9
2020-02-07T05:00:00Z,WS_PT1H_MIN,2.6
2020-02-07T05:00:00Z,WD_PT1H_AVG,287.0
2020-02-07T05:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T05:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T05:00:00Z,PA_PT1H_AVG,1024.0
2020-02-07T05:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T06:00:00Z,TA_PT1H_AVG,-14.2
2020-02-07T06:00:00Z,TA_PT1H_MAX,-13.0
2020-02-07T06:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwArzrE/buJqxaT5L5+UBZhLUaR2+DNiXuzEp4+mQX4wkFZZMyCkNCs2Zt6U/m4IuvjhB6ENrViMvjsWtjP4tJnEUjvJv/eCVlIfFIVSweGgZ8t6DHNm/Ft7cvPvLxIGGXY7yXWBsMI4NGSN88GcqZzhfbEcgmMe2pVdItLy2rFevwVTm/k90v//k/mZ05jqWavZVKvpxL45PJz77/llbx6RVXwu3gUUQyOsNFp13b6qaIypmp2vzMX/kiJcHRmSiOYOs5GBo9HdO6uZr0vV52gd9Swbi+d0MSPQ+0dCeGOVgHB4qBfS/un7tHMwhcrJsP/c/ZPtGVbSzYjiMJoj28/HOqxCwA3LkaH7O2g6+iX+7p9ul2GO+H5OhdNrUvOZxcmmlz0vt8TtGmKvQ1Ufqarggw7QQZsQeamd3Tsr3QLh0uOJBuC6pXlEqxlJ9YG6+90AuMa9DepHEM+FrTK2ZeYPJ3ymdi8Qmb66Rx5uf+yN3nbW2nxQ0GIhOTPwEdcKPx20kABnOFpsh/1h1e0E60lRSeliURXylSg2gQvOmvhlYbs1F91hsdqRWAjWEuci+R1QV2z1oVt1vA+ecmEYymw1IZm
2020-02-07T06:00:00Z,RH_PT1H_AVG,89.0
2020-02-07T06:00:00Z,WS_PT1H_AVG,2.1
2020-02-07T06:00:00Z,WS_PT1H_MAX,3.2
2020-02-07T06:00:00Z,WS_PT1H_MIN,0.9
2020-02-07T06:00:00Z,WD_PT1H_AVG,287.0
2020-02-07T06:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T06:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T06:00:00Z,PA_PT1H_AVG,1024.0
2020-02-07T06:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T07:00:00Z,TA_PT1H_AVG,-14.4
2020-02-07T07:00:00Z,TA_PT1H_MAX,-13.7
2020-02-07T07:00:00Z,TA_PT1H_MIN,-15.4
2020-02-07T07:00:00Z,RH_PT1H_AVG,88.0
2020-02-07T07:00:00Z,WS_PT1H_AVG,1.0
2020-02-07T07:00:00Z,WS_PT1H_MAX,1.4
2020-02-07T07:00:00Z,WS_PT1H_MIN,0.7
2020-02-07T07:00:00Z,WD_PT1H_AVG,103.0
2020-02-07T07:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T07:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T07:00:00Z,PA_PT1H_AVG,1024.1
2020-02-07T07:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T08:00:00Z,TA_PT1H_AVG,-14.9
2020-02-07T08:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv/c05M3voACMeaYzGDHLtTGTnn153FyOHa2PrriMyWzUSy9zA3SAXPEvH27SU+t6GGl/LOmQxRjXnWjllISCgzDwJk4jPPdx4qOpmsra545fOyn+BTPnu4IlpJVA1C4uY+75C8APTBd9cZGG/7jtRDd4XD0ng5KQrEQlFTjHuMC4T4/1InzIqZposN5q00OHEAT5KM9ialuSLKWjpDjrYt2vV8rWXZbIcfgQIYXIJEAwh6nwbDwM83QvPsR85XPcwTS3y6drY+4S4fnLhKrCghrVH1Kan6lU7kvU75qgpUvG4TDCbEdHIbSVHSkwrBhsiA14GcLSUIfy/8eM0VzzHLlToE5FAfTMvJ0Ng2EYQdCZ7hbzUaTPS09vymPlcb9EGL/ewS4C4qmWeVWq48WDN6y/tqXYIhBeATEw2yUYJF80IGvtCCJsG6Nh/URRQoiUV6cAu6lvCVrESFD8ks//ME0IrzUrKkhUN/c0QtCvlf7ylBKZzwSKdYcYdAxj+wzoG70kABfRNp5Lr7yhjmLLiFBqAG2JsQbjg5e5d43J56ejlB9oeKGEt7iH0+0A4hA0l3hbb+N3pMC1h3jsblOthwllGi
2020-02-07T08:00:00Z,TA_PT1H_MIN,-15.3
2020-02-07T08:00:00Z,RH_PT1H_AVG,87.0
2020-02-07T08:00:00Z,WS_PT1H_AVG,1.0
2020-02-07T08:00:00Z,WS_PT1H_MAX,1.4
2020-02-07T08:00:00Z,WS_PT1H_MIN,0.6
2020-02-07T08:00:00Z,WD_PT1H_AVG,199.0
2020-02-07T08:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T08:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T08:00:00Z,PA_PT1H_AVG,1024.2
2020-02-07T08:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T09:00:00Z,TA_PT1H_AVG,-13.9
2020-02-07T09:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQwArRJqy+zemE3Orfb/oQ/xYNmcZTF4+kdA1+JDMLiSm+NlS46dkjs+d5Fe4a0UJFKzyYE+sZ62NZfPmCQnoPeI/CASjVmbdMU3I02R5rpx6MELna7q48CFbkp201TvwB0En3wvOEySJzo0IHlAAcOA7bC6NYL5EfNwRbsxR6TzCeleDCViPDA62npj6TfUxwxUGdvcLpIMKE6ZB8fJlEQOmS8l/R3pEF7rj73vfMVJhnmb/UcXZp2qwVkUV6CeBU5Wx1n/OntHXq6klG+O/rR4OKzu9AuzKfdfhuV3V2okH1+NDPPmm1sFe1Cv6ltHRQNwAE9GC9PlSLe7YfX8q2qy0UPN87TA3FR7U4xv0z6yxJ3+Nf57KN9rjGGmXnXwco9j3Sp6GbTaN6cr1W4gLq1p9jKz1mTQzgqdcRbppnS/l5SVWcX6tV/4RedoOTPKlx8Jky38uJnUPB1sc0tuixQ+g5ao5JdYGI0L0wWucYrx3m0VBX5OKKl8ssMJo09vngPg0kABt9+2S1aXQ6POj/DPI3glpH3YEk5aTZdGMSQ6FAK1uz8DPG8/JOtG9cDLImVNRLqL/gS+uqIzgTGPnrRAsDOh
2020-02-07T09:00:00Z,TA_PT1H_MIN,-14.9
2020-02-07T09:00:00Z,RH_PT1H_AVG,87.0
2020-02-07T09:00:00Z,WS_PT1H_AVG,1.3
2020-02-07T09:00:00Z,WS_PT1H_MAX,1.8
2020-02-07T09:00:00Z,WS_PT1H_MIN,0.8
2020-02-07T09:00:00Z,WD_PT1H_AVG,151.0
2020-02-07T09:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T09:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T09:00:00Z,PA_PT1H_AVG,1023.9
2020-02-07T09:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T10:00:00Z,TA_PT1H_AVG,-11.0
2020-02-07T10:00:00Z,TA_PT1H_MAX,-9.7
2020-02-07T10:00:00Z,TA_PT1H_MIN,-12.5
2020-02-07T10:00:00Z,RH_PT1H_AVG,87.0
2020-02-07T10:00:00Z,WS_PT1H_AVG,2.6
2020-02-07T10:00:00Z,WS_PT1H_MAX,3.0
2020-02-07T10:00:00Z,WS_PT1H_MIN,1.8
2020-02-07T10:00:00Z,WD_PT1H_AVG,131.0
2020-02-07T10:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T10:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T10:00:00Z,PA_PT1H_AVG,1023.3
2020-02-07T10:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T11:00:00Z,TA_PT1H_AVG,-8.8
2020-02-07T11:00:00Z,TA_PT1H_MAX,-8.0
2020-02-07T11:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAwfONbVwvilXhjFP+xyKPZtfMraAYmZIu3LJYGepXvnq7ygDe+qlyanLw0D3jU+RvlBEUY4v+8KRvt82PW6A+dkvLV97uLOKA2TwIQbcT3xPb5IVc0yJhuwNiakgkSNIuyj/sYU+hM5kReUjSi5+80bdOHb0eZd9G91d4Tkz4mvY4NXeZX4pa3Rp6sU+l0svdolRwPX9sBWFz39UB5c+8U+GY6cuVQUQcb5Q7BiyOw+hcQbtG7v4i6hXqYbOuRYK6zximf5T8sYMoC6+cF7BCmoasDKQihshbTAYGGzbc9/+3xJldTcjVqRsEPi+Mas4HP5PpqZIV0BHuNar37erAG+GyelQ+fcq9EPMhqY3qqjQfrKbPE7kC9HanQNvLLbEPpOzBqLYwIYKZ1fyYXE0l9n6tYwgt/K32exyrKKBrH9JvlmCi3heh4ki02VaJ3QsHoK/9ISU7i2UiRU+o0wFMcNgnbtp2yTJszTBoEDof3LC+NJrp323utA1aaF9/6cXx0j8Bvsn6PGd7Hsz5RrX7AlnxJnXYoRdZRbzV0Dm9tgVyKjUMY980nYc1/bShZYayIC5LUfn+S61vkNYAJNQOcvw=
2020-02-07T11:00:00Z,RH_PT1H_AVG,86.0
2020-02-07T11:00:00Z,WS_PT1H_AVG,2.2
2020-02-07T11:00:00Z,WS_PT1H_MAX,3.0
2020-02-07T11:00:00Z,WS_PT1H_MIN,1.6
2020-02-07T11:00:00Z,WD_PT1H_AVG,136.0
2020-02-07T11:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T11:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T11:00:00Z,PA_PT1H_AVG,1022.5
2020-02-07T11:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T12:00:00Z,TA_PT1H_AVG,-7.1
2020-02-07T12:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQwAi3P+hdtimBxc8pW9DZZvvcULsTpkJTxgUMl+oSwX9URWhHqk1F/6Hoi5tVSA7ysosxh+W4ny6Vc6XCeBc37qtQbsI4Tn/PR8WfxBIs/WnXJwM7m5fkmxMlYoCjcHLrcDJ1ZVpTEWacerijAVFLYhBeoLGEyLUCBkfc3SCZniXwECJZ+IOwlr3nJ04N1HUF1RIxwwcWpKHZxpFXN6sxJ4LbaoCovEE0HT7VkC9NfAOx1K+apRQtT9Aqw1pkvC4Ff7Tdj4OIG3Isa6RxMfz+mf0qV4C6FUCfYArcoOgPVpVcBNDFWU7kxmH3SbPtcNzgvEJGQXj/yaYZives2SAqstHUAfgj0eoilJxK/P/tnLM2p7q1gderfibwjeSQI2bzEE0D9uANCrH5XngkF/Pcl0Sxr9B+Z1Em2surTTB9jsZckl40Cj1zlAlGpPJnfcSIE2nWva/qXM85x/XX+oF3KLL0QlS81tc1wJNNaBaUBEGXp7GwuRRIChlT+bWj9HyxcO0j8BEhKE2vP+WZlfIjJqwFHdybzkLD4aHnHAhQ5sLymPje5LDjw3m1p9im61nr+9zhzsGPsplhvaMiQwYI1QJaM=
2020-02-07T12:00:00Z,TA_PT1H_MIN,-8.1
2020-02-07T12:00:00Z,RH_PT1H_AVG,82.0
2020-02-07T12:00:00Z,WS_PT1H_AVG,2.3
2020-02-07T12:00:00Z,WS_PT1H_MAX,2.9
2020-02-07T12:00:00Z,WS_PT1H_MIN,1.5
2020-02-07T12:00:00Z,WD_PT1H_AVG,159.0
2020-02-07T12:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T12:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T12:00:00Z,PA_PT1H_AVG,1021.4
2020-02-07T12:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T13:00:00Z,TA_PT1H_AVG,-5.6
2020-02-07T13:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv/UTPm2WKvEu8Ky8txZJESrQPZhnL8NSzUH4agPuRfq4PZtTcZKN7KHPM0UoXgezDCyVUdNYRUyM2xwJy0t4UYMneR6Kps2dGN16eI+kxg0vSmy05RFqkdU5uW6mCV1JDJ6fst2ULL7YEoZyLRzVzCnUa4HDDxsrvmifeoqVA1LQQKTcf+Ah+gp8db6fkcMMfRjUxqnjRyh8zMadYjimsMx8T/zjQCmh22xD41QbIjbMS/+mwdRQovE4DtQNgaciFostToiqg40YSKslBifY/+FszjsGywZzcPc/SOIza7QHWjV+PtmrNLvmfVXsPK1tz7DQ++ZaYAACDIDg58ONd7mtpsDpDFK2C61syHKq5mRa9o84r4LMpM+/ryA6uPn2sUU+chXw+ai6LKDBDlsd8QbAm/S0Bnp/vuRTXCqF7mRCuWXVUfEWjX5gbK44aEadHaJleEKDo3L1ZW5VRRHwpWcWbZZUmRDiEaykgiS3ECp/m/1Oxct5tvF6EIGjGh7xSD0j8BmH5iGRubUnK+ulNXqJHK0vl4R4FMOnCC7bFgYeqrEi9t96r3ePdouviIOuVHsQ7YfmvPWvs3CAERzjjqKqw=
2020-02-07T13:00:00Z,TA_PT1H_MIN,-5.8
2020-02-07T13:00:00Z,RH_PT1H_AVG,80.0
2020-02-07T13:00:00Z,WS_PT1H_AVG,3.1
2020-02-07T13:00:00Z,WS_PT1H_MAX,3.5
2020-02-07T13:00:00Z,WS_PT1H_MIN,2.8
2020-02-07T13:00:00Z,WD_PT1H_AVG,183.0
2020-02-07T13:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T13:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T13:00:00Z,PA_PT1H_AVG,1019.9
2020-02-07T13:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T14:00:00Z,TA_PT1H_AVG,-5.3
2020-02-07T14:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv/XjgFpi58PXCtjABflTSm+GKkp8lW9yzsTTQi3fBQaoYUpTOKb3M3QPQYuSgMIRIAcEsbMgBhpNt+UUBcg1JKyvWkZNt3Sqqc8nMpOy8sYdnJl0xl2rNwA4zHze474XVyEJQcUy5lFkxON/sBKFIk3QI0PicApbDOcX7kbEculkVWarSA2uJ+nq3xzXUSLDrqRWjWkhdSrApQ3Y3jXODcsBIVp8DTMDP39sx17a6xbJQWiF8TFzyzPqtK9+XvyUKaEMR2bFEpEl4Si/RJb6bahXMk+hK8U/bHoaADKf2+/baeca0d8Dwo/PdukuKt6gVmxe/wLquD0RsVC48+hzc4rVD4nQ4M9nyrWBxhgFMUvFCYeV0ezIWHtqdkaxO42ytHd46H1ZzBhhwQhlaESXgyjLVb15MPoKHSD3EupCRj9gf4n14Sz/I9dDRsV0VvpSnoKmCcMNI5ewLjQIPcbejf6xof9QNBePyxk9DHYyNsSdV1pcX2q8fgfBir3DoWyz1q0j8B2SPQ9Syzum9zn37p4BgJ/glhtKGGg9iLjhnVzVDsvhjJGJ5rbl3zFDM9P9OqwN6FUKzX+HBGErtKAm/1uUo=
2020-02-07T14:00:00Z,TA_PT1H_MIN,-5.6
2020-02-07T14:00:00Z,RH_PT1H_AVG,83.0
2020-02-07T14:00:00Z,WS_PT1H_AVG,3.2
2020-02-07T14:00:00Z,WS_PT1H_MAX,3.7
2020-02-07T14:00:00Z,WS_PT1H_MIN,2.8
2020-02-07T14:00:00Z,WD_PT1H_AVG,181.0
2020-02-07T14:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T14:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T14:00:00Z,PA_PT1H_AVG,1018.6
2020-02-07T14:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T15:00:00Z,TA_PT1H_AVG,-5.2
2020-02-07T15:00:00Z,TA_PT1H_MAX,-5.0
2020-02-07T15:00:00Z,TA_PT1H_MIN,-5.3
2020-02-07T15:00:00Z,RH_PT1H_AVG,90.0
2020-02-07T15:00:00Z,WS_PT1H_AVG,3.2
2020-02-07T15:00:00Z,WS_PT1H_MAX,3.6
2020-02-07T15:00:00Z,WS_PT1H_MIN,2.8
2020-02-07T15:00:00Z,WD_PT1H_AVG,173.0
2020-02-07T15:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T15:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T15:00:00Z,PA_PT1H_AVG,1017.3
2020-02-07T15:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T16:00:00Z,TA_PT1H_AVG,-4.6
2020-02-07T16:00:00Z,TA_PT1H_MAX,-4.3
2020-02-07T16:00:00Z,TA_PT1H_MIN,-5.0
2020-02-07T16:00:00Z,RH_PT1H_AVG,91.0
2020-02-07T16:00:00Z,WS_PT1H_AVG,3.2
2020-02-07T16:00:00Z,WS_PT1H_MAX,3.5
2020-02-07T16:00:00Z,WS_PT1H_MIN,2.9
2020-02-07T16:00:00Z,WD_PT1H_AVG,187.0
2020-02-07T16:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T16:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T16:00:00Z,PA_PT1H_AVG,1016.2
2020-02-07T16:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T17:00:00Z,TA_PT1H_AVG,-4.2
2020-02-07T17:00:00Z,TA_PT1H_MAX,-4.0
2020-02-07T17:00:00Z,TA_PT1H_MIN,-4.4
2020-02-07T17:00:00Z,RH_PT1H_AVG,91.0
2020-02-07T17:00:00Z,WS_PT1H_AVG,2.8
2020-02-07T17:00:00Z,WS_PT1H_MAX,3.2
2020-02-07T17:00:00Z,WS_PT1H_MIN,2.6
2020-02-07T17:00:00Z,WD_PT1H_AVG,205.0
2020-02-07T17:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T17:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T17:00:00Z,PA_PT1H_AVG,1015.4
2020-02-07T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T18:00:00Z,TA_PT1H_AVG,-3.9
2020-02-07T18:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv9HQZ4IHNUsuGOeTzU2fm0gqMszBQJlsLmkK5B7jN/zw2eSCyYswMCk0mobqmABH1OJ6fvIvlFEgxND/7zImzld+G5jrwX54Ntp+3mnkCFl69cc4m06Ihb2O1nR5qsdKt78JWYvJdBCxSdPVwlAlVviUtNBjPV6s3LO0YzxJXQ+3LwQnk3FOqh0d6T8XTuYKU/WrltcAb0yBblCEuRyfdJ1JeRBiVVkKCS/4XXoKxI8XbibKi6dFlvUwMC7oHP/BXb5Hwid+VXLrtObHNK3TbOTkuK924wA+9KZAzB7h8Uu52yM/yAeexd8o75ngl0zBh5OSCAVFL/HX+H/eoQQQ2l2LqKdyOINeZwMadsBzgdM1Cj5DaKF3u0WDGyjShpbCsI+XEmo5aWs8ghwYhk5WSzsdeElEpNiBlqL+O20Gt9e8HbboOnxXNKoD/CV2GQu+NvDmCEEq02DKnrJm51Adn3FU6KbN5c0U/OXbMHc9oiDSwqybxumoDDgHLCPILsLA/b0j8BWaWENFVXjPmqrQYxFy5X/Co4A5aOTAAXTZm65IxkHbI4Md5QxT0IDRWc1DIG+QpyXpuj8RAJpIowgvYtcV0=
2020-02-07T18:00:00Z,TA_PT1H_MIN,-4.1
2020-02-07T18:00:00Z,RH_PT1H_AVG,92.0
2020-02-07T18:00:00Z,WS_PT1H_AVG,2.0
2020-02-07T18:00:00Z,WS_PT1H_MAX,2.8
2020-02-07T18:00:00Z,WS_PT1H_MIN,1.5
2020-02-07T18:00:00Z,WD_PT1H_AVG,204.0
2020-02-07T18:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T18:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T18:00:00Z,PA_PT1H_AVG,1014.7
2020-02-07T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T19:00:00Z,TA_PT1H_AVG,-3.2
2020-02-07T19:00:00Z,TA_PT1H_MAX,-2.7
2020-02-07T19:00:00Z,TA_PT1H_MIN,-3.8
2020-02-07T19:00:00Z,RH_PT1H_AVG,94.0
2020-02-07T19:00:00Z,WS_PT1H_AVG,2.0
2020-02-07T19:00:00Z,WS_PT1H_MAX,2.4
2020-02-07T19:00:00Z,WS_PT1H_MIN,1.4
2020-02-07T19:00:00Z,WD_PT1H_AVG,245.0
2020-02-07T19:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T19:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T19:00:00Z,PA_PT1H_AVG,1014.2
2020-02-07T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T20:00:00Z,TA_PT1H_AVG,-2.1
2020-02-07T20:00:00Z,TA_PT1H_MAX,PGP_B64:hQGMA6OwG/187H5sAQv/dldock6mjcbY1FwhGCbOobuIOrRGrX+bxigzrrDfcwlsX6rTErhyqc/JXLBhD7OvKIcqHFo7d0fILAO/nAuD4vIgIsSpt8fCA9rrAyu3h4RyV7yKBMP4h0tIAf86tw7JD1nciaht09i0aRVpvW4GKOq7g6+61BXF1SvB0acmY3uttvUcBQYiyS/oIvsBy0WlxgPqaXUfTse11T7RGcrZ5pgbr2jvTlIvnkQV2Md8xzslsuLqAjrCsK9K6YEmYNz1BLh+9/i0mLt42ePvUF0+y8R8Gz8gXAaHkJTKluPTf+lsQexgQnEN4D08ZD40XzeXuo17dEMegCAHQI+oLVA1mP26sKTRVXLpO094AJ6wQVIEAIMPLvg8CY9soH2K0efzus9z/vB5rM8KHcuX6LYEpYx2rSYMlT6F7PxNWuI3Dd9GjBbRokhOuVhsvbd5/oYDVUsUA23Py+4wLNyKWe6F8J91pMocyh2ZiRtb7Vb8x81ekHAYpI/KH+zXV1ab7Pd/0j8BIqbn9X/Ktd9HCqyLlL8SZ9XWCuzTvgXr7/0gw8Sj4sbG8Pma2X3JhQM6U3VSzn79hgT+eaOm/Tc0MoDKKTU=
2020-02-07T20:00:00Z,TA_PT1H_MIN,-2.8
2020-02-07T20:00:00Z,RH_PT1H_AVG,97.0
2020-02-07T20:00:00Z,WS_PT1H_AVG,2.5
2020-02-07T20:00:00Z,WS_PT1H_MAX,3.1
2020-02-07T20:00:00Z,WS_PT1H_MIN,1.5
2020-02-07T20:00:00Z,WD_PT1H_AVG,276.0
2020-02-07T20:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T20:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T20:00:00Z,PA_PT1H_AVG,1014.1
2020-02-07T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T21:00:00Z,TA_PT1H_AVG,-1.5
2020-02-07T21:00:00Z,TA_PT1H_MAX,-1.1
2020-02-07T21:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQv9Ed6pXaJEzhXl8Glga18n7jJ3vZcxoO6b+2sIjyjtBuc68HyQFLelxhpfIxAQwRd7eKvO9MQvD6DfiqO4QjM73q6Ho/8FR3c4KzjQbLyP/uAtZ9u6JSs163k3vnkLYCHpufzc7cMaUJhbfG0/zm1Vi9oD87xvu9nf55q3hYef7dD0PmjxnZh/S0hMz5loPL7E+HK0Ts89f2nETw5mckYun+zy2Uq0nK28274SsLHK5eM2fa50jj86N3UDAybbc0aS71AqV63dcrPel3LJmdykJAmPDe0OPkFW9/7BjgkfYw2OFUusVyLEKPepqHnNTvJ5vFreiHF8engui+hN2a40KgOM8tFV0jz7FDoT6dYze7gUSOft0oA/gCvGVhRVj36J6q1j54qMJgZtDkZK0GXN4VF/3FEF9v0QEW4O4W29IszsNdkQSOZlx+CZfCSuE2PAe59zD6sS3HUJZZlF4uJkCICJetQcw4wFScVi7vTqRvxzJ0zANxjFX5+cjZbSDMB50j8BSlWVZaxtorXtDFOb2Rk+kiYNhV3jMYQ0nKsh8BDtBMusnseJgaJZRme6muVmRGoAEN9V15w0E+CI21OFoXI=
2020-02-07T21:00:00Z,RH_PT1H_AVG,98.0
2020-02-07T21:00:00Z,WS_PT1H_AVG,2.8
2020-02-07T21:00:00Z,WS_PT1H_MAX,3.5
2020-02-07T21:00:00Z,WS_PT1H_MIN,2.5
2020-02-07T21:00:00Z,WD_PT1H_AVG,314.0
2020-02-07T21:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T21:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T21:00:00Z,PA_PT1H_AVG,1014.4
2020-02-07T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T22:00:00Z,TA_PT1H_AVG,-0.9
2020-02-07T22:00:00Z,TA_PT1H_MAX,-0.7
2020-02-07T22:00:00Z,TA_PT1H_MIN,PGP_B64:hQGMA6OwG/187H5sAQwAyqVohMj7nSJbRs/ASbkGBcb29UYvTL+zqTvcLyEncBF6FkjfXcMEw6L2VMCLmzYFQyh1rGrtu5KTQN3455E6aoyJisjGk0i3wUwkEVN9eomvlG/0u1xDELFtLI+2dyIHjjv1TXc7a0mES6MXMlg0+KVDqV14WuzRrNmRULwZJNxJtm2Pw81gQiYP0G7GTxVU7qcWo0+Hiymz9jZKWmaNi/jsqfuftT5GGsWannRHtmO5HeW9nQKgGItWNWUnhVEM5Gs/UMvhcvvt02fBCpbHzbvSB6jPMkMTaxHny+XZ9zSuQmOGm3GW3e8MgpKHODcINkQw5mNm+i8CQYKBYRshGciB8sYwt+WgviOD8InPXeVfChhfHnqnwUkKoq2/X+syePZgub0m7gGl1PO4pGKhiVwbz+2TJ5R6LKcaGr5DZZkxKOwrPdjCTCvnAfbLsjWGK+scLAZeDNUrx0iAGtButoo9Pgg1g7DMsdlZLFMLl+Mls//oX6gghs1ce0MRUTcA0j8BEQdw16zm43tWRwpE05SIxGq8vc8TI24BzI6w2h63/QEH9X9NR3c3KI85WGjRgOwELg23mfY+gWR/XqPDuZ8=
2020-02-07T22:00:00Z,RH_PT1H_AVG,97.0
2020-02-07T22:00:00Z,WS_PT1H_AVG,3.0
2020-02-07T22:00:00Z,WS_PT1H_MAX,3.5
2020-02-07T22:00:00Z,WS_PT1H_MIN,2.5
2020-02-07T22:00:00Z,WD_PT1H_AVG,324.0
2020-02-07T22:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T22:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T22:00:00Z,PA_PT1H_AVG,1014.8
2020-02-07T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-07T23:00:00Z,TA_PT1H_AVG,-0.8
2020-02-07T23:00:00Z,TA_PT1H_MAX,-0.6
2020-02-07T23:00:00Z,TA_PT1H_MIN,-1.0
2020-02-07T23:00:00Z,RH_PT1H_AVG,98.0
2020-02-07T23:00:00Z,WS_PT1H_AVG,1.9
2020-02-07T23:00:00Z,WS_PT1H_MAX,2.6
2020-02-07T23:00:00Z,WS_PT1H_MIN,1.6
2020-02-07T23:00:00Z,WD_PT1H_AVG,302.0
2020-02-07T23:00:00Z,PRA_PT1H_ACC,NaN
2020-02-07T23:00:00Z,PRI_PT1H_MAX,NaN
2020-02-07T23:00:00Z,PA_PT1H_AVG,1015.3
2020-02-07T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-02-08T00:00:00Z,TA_PT1H_AVG,-0.7
2020-02-08T00:00:00Z,TA_PT1H_MAX,-0.6
2020-02-08T00:00:00Z,TA_PT1H_MIN,-0.8
2020-02-08T00:00:00Z,RH_PT1H_AVG,97.0
